phone_number,place_id,email,business_name,full_address,street,cid,image,municipality,plus_code,social_media_links,opening_hours,google_map_url,latitude,longitude,reviews_url,average_rating,review_count,website,categories,phones
(888) 529-4828,ChIJnTYOcDLEyIARyBsR3myo3eI,b4c24c5c10bc46d890faefc0539aefc6@o197531.ingest.sentry.io,Park MGM Las Vegas,"3770 S Las Vegas Blvd, Las Vegas, NV 89109, USA","3770 South Las Vegas Boulevard, Las Vegas",16347407407960366024,https://lh3.googleusercontent.com/places/ANJU3DuQv_3-_Yda6qTdVbab0YBGGo3_PDwRkCjHlc_hSvIvCbUGg17P07zMEuzshR1AInO3n0psuU-zpZafyeu0W454StmqOBH9KpQ=s1600-w400,"Las Vegas, NV 89109",85864R3F+Q8,Facebook:  https://www.facebook.com/parkmgm/   Twitter:  https://www.Twitter.com/parkmgm/    Instagram:  https://www.Instagram.com/parkmgm/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=16347407407960366024,36.1044046,-115.1766692,https://search.google.com/local/reviews?placeid=ChIJnTYOcDLEyIARyBsR3myo3eI&q=Park+MGM+Las+Vegas%2C+3770+S+Las+Vegas+Blvd%2C+Las+Vegas%2C+NV+89109%2C+USA&authuser=0&hl=en&gl=US,4.2,24402,https://parkmgm.mgmresorts.com/en.html?ecid=GMB_PV_HO,"casino, lodging, point_of_interest, establishment",+1 888-529-4828
0806 496 5450,ChIJTZulswyOOxARt8O9GxDB4Lo,,Silver Grandeur Hotel,"4 Agbor St, Lagos 102214, Ado Okoto, Lagos, Nigeria","4 Agbor Street, Ado Okoto",13465975160766841783,https://lh3.googleusercontent.com/places/ANJU3DtrW7zeiscV08w13rTeeAin1B_pr1OgAusBXOXkInSqNq5MBfgrf_07scwoSh7mcyWZ5xX4gpH3VWvHpCIp4aIbk1GH1LlYgAg=s1600-w400,"Ado Okoto, LA 102214",6FR5G8WM+MC,Not Available,"Monday: [9:00 AM – 4:00 PM], Tuesday: [9:00 AM – 4:00 PM], Wednesday: [9:00 AM – 4:00 PM], Thursday: [9:00 AM – 4:00 PM], Friday: [9:00 AM – 4:00 PM], Saturday: [9:00 AM – 4:00 PM], Sunday: [Closed]",https://maps.google.com/?cid=13465975160766841783,6.5466677,3.3335946,https://search.google.com/local/reviews?placeid=ChIJTZulswyOOxARt8O9GxDB4Lo&q=Silver+Grandeur+Hotel%2C+4+Agbor+St%2C+Lagos+102214%2C+Ado+Okoto%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,437,,"lodging, point_of_interest, establishment",+234 806 496 5450
(954) 776-4880,ChIJY71XVMUD2YgRnwtMZYaeVNI,info@fllhotels.com,Fort Lauderdale Grand Hotel,"4900 Powerline Rd, Fort Lauderdale, FL 33309, USA","4900 Powerline Road, Fort Lauderdale",15155912946070850463,https://lh3.googleusercontent.com/places/ANJU3DtGHMTZkksCFet_7AeCFWMmARrGsrQOojys5ipKIlIvjhdCp9ml-C7iIieL6kPKSMcoW6el6SV13bIFPJpHzg1JMxqLZw1I4nM=s1600-w400,"Fort Lauderdale, FL 33309",76RX5RPW+V4,Facebook:  https://www.facebook.com/fortlauderdalegrandhotel/   Twitter:  https://www.Twitter.com/FTLGrandHotel/    Instagram:  https://www.Instagram.com/fortlauderdalegrandhotel/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=15155912946070850463,26.1872342,-80.1546522,https://search.google.com/local/reviews?placeid=ChIJY71XVMUD2YgRnwtMZYaeVNI&q=Fort+Lauderdale+Grand+Hotel%2C+4900+Powerline+Rd%2C+Fort+Lauderdale%2C+FL+33309%2C+USA&authuser=0&hl=en&gl=US,2.8,2080,https://www.fortlauderdalegrandhotel.com/,"lodging, point_of_interest, establishment",+1 954-776-4880
(832) 995-5782,ChIJNee51lmyQIYRKpKd8XJlYb8,,Americas inn & Suites IAH North,"1130 Farm to Market 1960 Bypass Rd E, Humble, TX 77338, USA","1130 Farm to Market 1960 Bypass Road East, Humble",13790415078339482154,https://lh3.googleusercontent.com/places/ANJU3Dtm5OyD3cIpWdBfnlYi_JVvMNXEgrOn8JU-DMrs9g7X18m026_sgQJfQhGVoV1g31IgFQX2t_vkAyKwPh97YT7gRGUvShn2rps=s1600-w400,"Humble, TX 77338",86262P3V+R9,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=13790415078339482154,30.004623,-95.25658650000001,https://search.google.com/local/reviews?placeid=ChIJNee51lmyQIYRKpKd8XJlYb8&q=Americas+inn+%26+Suites+IAH+North%2C+1130+Farm+to+Market+1960+Bypass+Rd+E%2C+Humble%2C+TX+77338%2C+USA&authuser=0&hl=en&gl=US,4.5,221,,"lodging, point_of_interest, establishment",+1 832-995-5782
(877) 683-1234,ChIJNQST7KvU_YgRUvVDXyW-jRU,,The Sanctuary at Kiawah Island Golf Resort,"1 Sanctuary Beach Dr, Kiawah Island, SC 29455, USA","1 Sanctuary Beach Drive, Kiawah Island",1553106514234045778,https://lh3.googleusercontent.com/places/ANJU3Dt0nn4q1JytrhE5_xiAvg-TY25PW-P_EEahfn4uOChMob85NaSw2fXxY6y0ocORNFLAj8pOU_xf-nwxRBw6A6RoN4WELlv_hp0=s1600-w400,"Kiawah Island, SC 29455",864XJW25+F5,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=1553106514234045778,32.60121210000001,-80.0921209,https://search.google.com/local/reviews?placeid=ChIJNQST7KvU_YgRUvVDXyW-jRU&q=The+Sanctuary+at+Kiawah+Island+Golf+Resort%2C+1+Sanctuary+Beach+Dr%2C+Kiawah+Island%2C+SC+29455%2C+USA&authuser=0&hl=en&gl=US,4.7,917,https://kiawahresort.com/accommodations/the-sanctuary-hotel/,"lodging, point_of_interest, establishment",+1 877-683-1234
(802) 234-9999,ChIJs3bHtR3UtEwRYvbdmNJlGKs,,Twin Farms,"452 Royalton Turnpike, Barnard, VT 05031, USA","452 Royalton Turnpike, Barnard",12328715935108953698,https://lh3.googleusercontent.com/places/ANJU3DsG3dl7ZoIZnNumKNIBW3-iJYxJnGlSmIPnci5e1AtYRgspKCi19u3SHdrfZ0F-mO_bai_m7f-CAC03_QU3HJBg6uC4gBvCQ9Y=s1600-w400,"Barnard, VT 05031",87M9PCF4+JR,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=12328715935108953698,43.7240354,-72.5929,https://search.google.com/local/reviews?placeid=ChIJs3bHtR3UtEwRYvbdmNJlGKs&q=Twin+Farms%2C+452+Royalton+Turnpike%2C+Barnard%2C+VT+05031%2C+USA&authuser=0&hl=en&gl=US,4.8,128,https://www.twinfarms.com/?NCK=8669918178&utm_source=google&utm_medium=local&utm_campaign=gmb_listing,"spa, lodging, point_of_interest, establishment",+1 802-234-9999
0704 195 6318,ChIJJSlmhv-SOxARjllMSij9SFU,,Boyemco hotel,"4 Atinmo St, Ikosi Ketu 105102, Lagos, Nigeria","4 Atinmo Street, Lagos",6145440041034078606,https://lh3.googleusercontent.com/places/ANJU3DtUhDmkKKXyqiJM5xWAddOdTQuuuZ6Ad2MAF4HZTbyZjZS-Kc4_8ifIEgR3FZC_AlBZQMhITuEmD1nGRWXv-SwKgnEtvCM-2sU=s1600-w400,"Lagos, LA 105102",6FR5J94H+WQ,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=6145440041034078606,6.607368999999999,3.3794827,https://search.google.com/local/reviews?placeid=ChIJJSlmhv-SOxARjllMSij9SFU&q=Boyemco+hotel%2C+4+Atinmo+St%2C+Ikosi+Ketu+105102%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.5,65,,"lodging, point_of_interest, establishment",+234 704 195 6318
(612) 725-0500,ChIJAWyUJcsu9ocRz109mre3i7k,,InterContinental Minneapolis - St. Paul Airport,"5005 Glumack Dr, Minneapolis, MN 55450, USA","5005 Glumack Drive, Minneapolis",13369981917974060495,https://lh3.googleusercontent.com/places/ANJU3Dte4GHiOKYHIUnWkWIlbvN5WMO0Avi3V-LyCdRBl6ZtOE4xDNJEW7dDwmt0rXOCY3JcWlOZEvk1lI-v3cS0yikY4wP6WN1k0ro=s1600-w400,"Minneapolis, MN 55450",86P8VQHX+VF,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=13369981917974060495,44.879663,-93.2013581,https://search.google.com/local/reviews?placeid=ChIJAWyUJcsu9ocRz109mre3i7k&q=InterContinental+Minneapolis+-+St.+Paul+Airport%2C+5005+Glumack+Dr%2C+Minneapolis%2C+MN+55450%2C+USA&authuser=0&hl=en&gl=US,4.3,1005,https://www.intercontinentalmsp.com/,"lodging, point_of_interest, establishment",+1 612-725-0500
(323) 264-5574,ChIJN2LnfwjGwoARQyo-bXSSBjk,suresh_ahir@sbcglobal.net,Antonio Hotel,"229 N Soto St, Los Angeles, CA 90033, USA","229 North Soto Street, Los Angeles",4109132738768808515,https://lh3.googleusercontent.com/places/ANJU3DuznaIEvF7tJ1FFXLk4LeApMzfbLyQ-OgdKdbSswbo-DRcJ7HXQTkSSe-mHd6B8Vz1kypBP-obw5T42Hs184umNJZzos6yiAzE=s1600-w400,"Los Angeles, CA 90033",85632QWR+9G,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=4109132738768808515,34.0459451,-118.2087454,https://search.google.com/local/reviews?placeid=ChIJN2LnfwjGwoARQyo-bXSSBjk&q=Antonio+Hotel%2C+229+N+Soto+St%2C+Los+Angeles%2C+CA+90033%2C+USA&authuser=0&hl=en&gl=US,2.6,657,http://www.antoniohotella.com/,"lodging, point_of_interest, establishment",+1 323-264-5574
(978) 451-4950,ChIJP5ClIGUU44kR8m8PXmOhdXI,stay@larkhotels.com,The Hotel Salem,"209 Essex St, Salem, MA 01970, USA","209 Essex Street, Salem",8247675740750835698,https://lh3.googleusercontent.com/places/ANJU3DtWflzLJ5JaQ6V6cpymOjivXtcMkIvwEKDFSuKpT8xlziOD3TrApYS3xBh430EuqpGQ_apkOW45j-6qXPwN0e3Ywd0saXiNZQ=s1600-w400,"Salem, MA 01970",87JFG4C4+G8,,"Monday: [Closed], Tuesday: [Closed], Wednesday: [Closed], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=8247675740750835698,42.5213737,-70.89422600000002,https://search.google.com/local/reviews?placeid=ChIJP5ClIGUU44kR8m8PXmOhdXI&q=The+Hotel+Salem%2C+209+Essex+St%2C+Salem%2C+MA+01970%2C+USA&authuser=0&hl=en&gl=US,4,570,https://www.thehotelsalem.com/?utm_source=gmb&utm_medium=yext,"lodging, point_of_interest, establishment",+1 978-451-4950
0903 508 7332,ChIJoRCDXQONOxARjlNEdD63as8,,De-next hotels,"2, wulemotu ajoke street Akoka Yaba, Akoka 100213, Lagos, Nigeria","2, wulemotu ajoke street Akoka Yaba, Lagos",14945959792248902542,https://lh3.googleusercontent.com/places/ANJU3DvHX6LbkbEtgDRQjbZUdNIIFAOcgRC6chnoeHTlvkR5PLUZ9jHIF6ONXoV58XLUSrWnqZZHUccCZjvhwfD6HJUCyM0OdyvleKg=s1600-w400,"Lagos, LA 100213",6FR5G9HQ+P4,Not Available,Not Available,https://maps.google.com/?cid=14945959792248902542,6.529314200000001,3.3878521,https://search.google.com/local/reviews?placeid=ChIJoRCDXQONOxARjlNEdD63as8&q=De-next+hotels%2C+2%2C+wulemotu+ajoke+street+Akoka+Yaba%2C+Akoka+100213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.1,363,,"lodging, point_of_interest, establishment",+234 903 508 7332
0803 320 1181,ChIJpQi1S4WPOxARaknLUacvFzM,,Paradise Hotel And Bar,"1 Paradise St, Ijegun 102213, Lagos, Nigeria","1 Paradise Street, Lagos",3681463616076990826,https://lh3.googleusercontent.com/places/ANJU3Dt--NDIamCbzp5OGm0p8O5gry34mS6Rks8B1NoFqKkyVrtYz__AhsLQ49MFOENLxVlUlavmqkuMWhok8_MwbQpw9FrpLB0oZD8=s1600-w400,"Lagos, LA 102213",6FR5H74C+J3,Not Available,Not Available,https://maps.google.com/?cid=3681463616076990826,6.5566094,3.2701261,https://search.google.com/local/reviews?placeid=ChIJpQi1S4WPOxARaknLUacvFzM&q=Paradise+Hotel+And+Bar%2C+1+Paradise+St%2C+Ijegun+102213%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,33,,"lodging, bar, point_of_interest, establishment",+234 803 320 1181
0805 513 5939,ChIJwWAlJ_WMOxARWPI2PtmGBTE,,Deke Hotel,"79Karimu, Karimu Ikotun Cl, Oyadiran Estate 101245, Lagos, Nigeria","79Karimu, Karimu Ikotun Close, Lagos",3532377750351835736,https://lh3.googleusercontent.com/places/ANJU3Ds4z8DJaA2ku-yjltuBsfj1T9o3jiD77-rqH7gSm0ifgSerW29A_8FnAXiZjMz56xtGshTOsO3sKUfwQtJilokL_032urDN670=s1600-w400,"Lagos, LA 101245",6FR5G93J+VH,Not Available,"Monday: [8:00 AM – 5:00 PM], Tuesday: [8:00 AM – 5:00 PM], Wednesday: [8:00 AM – 5:00 PM], Thursday: [8:00 AM – 5:00 PM], Friday: [8:00 AM – 5:00 PM], Saturday: [8:00 AM – 5:00 PM], Sunday: [Closed]",https://maps.google.com/?cid=3532377750351835736,6.504638099999999,3.381456099999999,https://search.google.com/local/reviews?placeid=ChIJwWAlJ_WMOxARWPI2PtmGBTE&q=Deke+Hotel%2C+79Karimu%2C+Karimu+Ikotun+Cl%2C+Oyadiran+Estate+101245%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.1,360,,"lodging, point_of_interest, establishment",+234 805 513 5939
01 271 8558,ChIJkdMQtxWSOxARrmeLEalTHBg,,The Classio Hotel by House J,"11Joel Ogunaike Street, Ikeja GRA 101233, Ikeja, Lagos, Nigeria","11Joel Ogunaike Street, Ikeja",1737355541867095982,https://lh3.googleusercontent.com/places/ANJU3Ds5-FAkcg519tWVmUrNyOhhHpzoXoreT2EF--eqsL2-Nr-TwGsRrNXzXtLV-A2eFCxMXfitMewzS_5g7E79-eFTVhNN1tjPDlE=s1600-w400,"Ikeja, LA 101233",6FR5H9P4+G6,Not Available,"Monday: [8:00 AM – 5:00 PM], Tuesday: [8:00 AM – 5:00 PM], Wednesday: [8:00 AM – 5:00 PM], Thursday: [8:00 AM – 5:00 PM], Friday: [8:00 AM – 5:00 PM], Saturday: [8:00 AM – 5:00 PM], Sunday: [Closed]",https://maps.google.com/?cid=1737355541867095982,6.5863204,3.3556103,https://search.google.com/local/reviews?placeid=ChIJkdMQtxWSOxARrmeLEalTHBg&q=The+Classio+Hotel+by+House+J%2C+11Joel+Ogunaike+Street%2C+Ikeja+GRA+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.1,441,,"lodging, point_of_interest, establishment",+234 1 271 8558
0703 398 8703,ChIJF0w1IZ2TOxARD7xHNskeaik,,Suru Express Plus GRA Ikeja,"49A Joel Ogunnaike St, Ikeja GRA 101233, Lagos, Nigeria","49A Joel Ogunnaike Street, Lagos",2984231552634305551,https://lh3.googleusercontent.com/places/ANJU3Du51UsUVnTA0wrU8lsOYkG8SGgBuV3RX002UaC9Cz1KcFj2TUQIhmobwMZH904L3gInL2bn8hhL0k9SheAnQq_o9XHCZgx2iEE=s1600-w400,"Lagos, LA 101233",6FR5H8MX+JW,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=2984231552634305551,6.584114,3.349846,https://search.google.com/local/reviews?placeid=ChIJF0w1IZ2TOxARD7xHNskeaik&q=Suru+Express+Plus+GRA+Ikeja%2C+49A+Joel+Ogunnaike+St%2C+Ikeja+GRA+101233%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.1,594,https://www.suruexpress.com/suru-express-ikeja/,"lodging, point_of_interest, establishment",+234 703 398 8703
0808 885 0886,ChIJq56EGjmSOxARL9AqWQ1mcAY,info@zaazhotels.com,ZAAZ HOTELS LIMITED,"4 Allen Ave, Allen 101233, Ikeja, Lagos, Nigeria","4 Allen Avenue, Ikeja",463982969135747119,https://lh3.googleusercontent.com/places/ANJU3DvGhnaaW_IUbOD_bg1VtNvBzgqzvUjHaVddCatRejH-ItrKqNsB0ORneH9j8CfW8qVtoNQWNkY8YjykRW_sj_05w11aKNM8f88=s1600-w400,"Ikeja, LA 101233",6FR5H9W4+J2,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=463982969135747119,6.5965336,3.355098599999999,https://search.google.com/local/reviews?placeid=ChIJq56EGjmSOxARL9AqWQ1mcAY&q=ZAAZ+HOTELS+LIMITED%2C+4+Allen+Ave%2C+Allen+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,462,http://www.zaazhotels.com/,"lodging, point_of_interest, establishment",+234 808 885 0886
0803 135 4342,ChIJcXlz6jaSOxARyYQ_lLPPqgU,,"Oakland Hotel & Suites N12,000","31 Ogundana Street, Off Allen Avenue, Allen 100212, Ikeja, Lagos, Nigeria","31 Ogundana Street, Off Allen Avenue, Ikeja",408367086423737545,https://lh3.googleusercontent.com/places/ANJU3DuLuOCBKMiDWyCj--MCxhxZ8FHCK2JfZJGYLCpfgNP6HM5kFUFPq9UZE6vDag7CSefVBlE88lKuyjX7843kYGEh-D8ZlN1Pkg=s1600-w400,"Ikeja, LA 100212",6FR5J934+64,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=408367086423737545,6.603027699999999,3.3553272,https://search.google.com/local/reviews?placeid=ChIJcXlz6jaSOxARyYQ_lLPPqgU&q=Oakland+Hotel+%26+Suites+N12%2C000%2C+31+Ogundana+Street%2C+Off+Allen+Avenue%2C+Allen+100212%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.5,146,https://oakland-suites.business.site/,"lodging, point_of_interest, establishment",+234 803 135 4342
0701 814 9757,ChIJuTDNpq2OOxARIAswRKnNLAw,,Paragon Hotel,"24/26 Sanya St, Surulere 101241, Lagos, Nigeria","24/26 Sanya Street, Lagos",877302154307570464,https://lh3.googleusercontent.com/places/ANJU3Du9MfqI3Z_5h4WbRM_rGXEvPKoUTroDcPiCMVqgjeY386CKd444J9fu5cpOBLb6WtyFc5__7OGJIuYGWUFoRW8OEGkgbWEFTBo=s1600-w400,"Lagos, LA 101241",6FR5F8MJ+X5,Not Available,Not Available,https://maps.google.com/?cid=877302154307570464,6.484956599999999,3.3304554,https://search.google.com/local/reviews?placeid=ChIJuTDNpq2OOxARIAswRKnNLAw&q=Paragon+Hotel%2C+24%2F26+Sanya+St%2C+Surulere+101241%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.3,368,,"lodging, point_of_interest, establishment",+234 701 814 9757
0808 337 3302,ChIJUzBxVxSROxARS3DrM3pm2C0,,Blue iris hotel & suites,"1, Odumosu close, Iju Rd, ifako 100215, Lagos, Nigeria","1, Odumosu close, Iju Road, Lagos",3303503001719369803,https://lh3.googleusercontent.com/places/ANJU3DtaSifySVbQTxSNGcAc1mnqg-eXVSYlp5T-P3GdLRIA66blKqgBEb99v6N-Ob3g8yLW4z02WtDUyMz2WSykaHy3JQoM5uJ0qj8=s1600-w400,"Lagos, LA 100215",6FR5J8PC+JV,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=3303503001719369803,6.6365222,3.3221614,https://search.google.com/local/reviews?placeid=ChIJUzBxVxSROxARS3DrM3pm2C0&q=Blue+iris+hotel+%26+suites%2C+1%2C+Odumosu+close%2C+Iju+Rd%2C+ifako+100215%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,3.4,31,https://blue-iris-hotel-suites.business.site/?utm_source=gmb&utm_medium=referral,"lodging, point_of_interest, establishment",+234 808 337 3302
01 466 3660,ChIJs36qaMb0OxAR1NMb0eJzouQ,,The George Lagos Hotel,"30 Lugard Ave, Ikoyi 106104, Lagos, Nigeria","30 Lugard Avenue, Lagos",16474857804882760660,https://lh3.googleusercontent.com/places/ANJU3DuIlm6ofYpCdDqBe3HHvryUQKjNu64LtdzhZn4IBYMNzTp4kE41UsFGKEpJV9JLl2_DsVu5fzJgtzUVUv-jIto8OeIs0yqyRoE=s1600-w400,"Lagos, LA 106104",6FR5FC3P+XM,,Not Available,https://maps.google.com/?cid=16474857804882760660,6.4549238,3.4366576,https://search.google.com/local/reviews?placeid=ChIJs36qaMb0OxAR1NMb0eJzouQ&q=The+George+Lagos+Hotel%2C+30+Lugard+Ave%2C+Ikoyi+106104%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.5,3032,https://www.thegeorgelagoshotel.com/,"lodging, point_of_interest, establishment",+234 1 466 3660
0805 965 5838,ChIJz3QUm5sLThARB845vi9eyCA,,AGURA HOTEL,"2FQP+MW8, Moshood Abiola Rd, Garki 900103, Abuja, Federal Capital Territory, Nigeria","2FQP+MW8, Moshood Abiola Road, Abuja",2362241563703758343,https://lh3.googleusercontent.com/places/ANJU3DvRgdsOsAt2WZmXyxxfFMdxeAsbX2DLVLTK0dbNPr68Vzqm7rSpGLh2IoIYFzi8cQDq0Kvq7060e6CR9DpczRDwC0EV-ye7BNY=s1600-w400,"Abuja, Federal Capital Territory 900103",,,Not Available,https://maps.google.com/?cid=2362241563703758343,9.0391581,7.4873358,https://search.google.com/local/reviews?placeid=ChIJz3QUm5sLThARB845vi9eyCA&q=AGURA+HOTEL%2C+2FQP%2BMW8%2C+Moshood+Abiola+Rd%2C+Garki+900103%2C+Abuja%2C+Federal+Capital+Territory%2C+Nigeria&authuser=0&hl=en&gl=US,3.6,1583,http://www.agurahotel.com/,"lodging, point_of_interest, establishment",+234 805 965 5838
0809 607 8690,ChIJZ4Gz9-mROxAREB1_prmbjb8,,DE CARIBBEAN LUXURY HOTEL AND SUITES,"411 E close, Gowon estate 100276, Lagos, Nigeria","411 E close, Lagos",13802859654625041680,https://lh3.googleusercontent.com/places/ANJU3Dv0Bx2ICEM-CB1gP1eJbzGLWgWJVOKO7i62MX5z33skusdJx9kl2gxH7-jHrfof27yeMzuqY0qJP4Wyed_V1RKk5-FI9eDi2Gg=s1600-w400,"Lagos, LA 100276",6FR5J75R+JP,Not Available,Not Available,https://maps.google.com/?cid=13802859654625041680,6.609009599999999,3.291771499999999,https://search.google.com/local/reviews?placeid=ChIJZ4Gz9-mROxAREB1_prmbjb8&q=DE+CARIBBEAN+LUXURY+HOTEL+AND+SUITES%2C+411+E+close%2C+Gowon+estate+100276%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4,124,,"lodging, point_of_interest, establishment",+234 809 607 8690
0906 934 2563,ChIJcYu4RySSOxARUpnzqtgrfXE,info@rightgatehotel.com,"Rightgate Hotel, Ikeja","Omoyemi Adesoga Cl, Opebi 101233, Ikeja, Lagos, Nigeria","Omoyemi Adesoga Close, Ikeja",8177740707955710290,https://lh3.googleusercontent.com/places/ANJU3DveDgjkLHtlMs4eQH-FE3D0NQZfogka6BX1GA-HTXJH3dhb52YPPzBEyZ_FufNdkMQcPFYIeqTk4b56nrwqj-TK1XitFMLgHw=s1600-w400,"Ikeja, LA 101233",6FR5H8WW+43,,Not Available,https://maps.google.com/?cid=8177740707955710290,6.5953698,3.3452037,https://search.google.com/local/reviews?placeid=ChIJcYu4RySSOxARUpnzqtgrfXE&q=Rightgate+Hotel%2C+Ikeja%2C+Omoyemi+Adesoga+Cl%2C+Opebi+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.1,479,https://rightgatehotel.com/,"bar, lodging, night_club, restaurant, food, point_of_interest, establishment",+234 906 934 2563
0703 952 0433,ChIJFdfWsDKSOxARwjkWlTdNBuA,,RM suites,"6-8 Ayodele Close off Siyanbola close, Akora Villas, Adeniyi Jones Ikeja state Lagos NG, Oba Akran 100282, Ojodu, Lagos, Nigeria","6-8 Ayodele Close off Siyanbola close, Akora Villas, Adeniyi Jones Ikeja state Lagos NG",16142674815475923394,https://lh3.googleusercontent.com/places/ANJU3DvAjB_T4ydOE28eAd8R8WNwu4vwKPuRmNbpBtDeI7d2TpzcAs89S6lU-u6wXbtDgogx8DmbIrw9gVMactUiZ-EHGvzs8Gjy734=s1600-w400,"Ojodu, LA 100282",6FR5J85X+GP,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=16142674815475923394,6.608801799999998,3.3493706,https://search.google.com/local/reviews?placeid=ChIJFdfWsDKSOxARwjkWlTdNBuA&q=RM+suites%2C+6-8+Ayodele+Close+off+Siyanbola+close%2C+Akora+Villas%2C+Adeniyi+Jones+Ikeja+state+Lagos+NG%2C+Oba+Akran+100282%2C+Ojodu%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.1,98,,"lodging, point_of_interest, establishment",+234 703 952 0433
